work_i	ref_i	era_i	work_j	ref_j	era_j	score	chain_len	matched_words	snippet_i	snippet_j	author_i	author_j	title_i	title_j	tag
tlg0086.tlg010	1/#2	ancient_classical	4031.002	/11#1	11th_12th	0.1352	12	21	τρόπον ἄλλαι ὑφ ἑτέρας ἐν ἁπάσαις δὲ τὰ τῶν ἀρχιτεκτονικῶν τέλη πάντων ἐστὶν αἱρετώτερα τῶν ὑπ αὐτά τούτων γὰρ χάριν κἀκεῖνα διώκεται διαφέρει δ οὐδὲν τὰς ἐνεργείας αὐτὰς	ὑπὸ τὴν στρατηγικήν τὸν αὐτὸν δὴ τρόπον ἄλλαι ὑφ ἑτέρας ἐν ἁπάσαις δὲ τὰ τῶν ἀρχιτεκτονικῶν τέλη πάντων αἱρετώτερα τῶν ὑπ αὐτά τούτων γὰρ χάριν κἀκεῖνα διώκεται Ταῦτα προετοιμασία ἐστὶ πρὸς τὸ κοινὸν	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea I	
tlg0086.tlg010	6/#1	ancient_classical	4031.002	/43#3	11th_12th	0.1015	11	20	δὲ καθ αὑτὸ καὶ ἡ οὐσία πρότερον τῇ φύσει τοῦ πρός τι παραφυάδι γὰρ τοῦτ ἔοικε καὶ συμβεβηκότι τοῦ ὄντος ὥστ οὐκ ἂν εἴη κοινή τις ἐπὶ τούτοις ἰδέα ἔτι δ ἐπεὶ τἀγαθὸν ἰσαχῶς λέγεται	ἡ οὐσία ἄρα καὶ τὸ ποιὸν πρότερα τῇ φύσει τοῦ πρός τι Παραφυάδι γὰρ τοῦτ ἔοικε Καὶ τοῦτο κατασκευαστικὸν τοῦ τὸ πρός τι ὕστερον εἶναι ἡ γὰρ παρα φυὰς τοῦ ὄντος ὕστερον τοῦ ὄντος δεῖ γὰρ εἶναί τι πρότερον καὶ οὕτως αὐτῷ ἕτερόν τι παραφύεσθαι Ὥστ οὐκ ἂν εἴη κοινή τις ἐπὶ τούτοις ἰδέα Συμπεραίνει τὸ ἐξ ἀρχῆς ὅτι οὐκ	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea I	
tlg0086.tlg010	12/#3	ancient_classical	4031.002	/108#1	11th_12th	0.0691	9	22	τῶν εἰρημένων ὅτι ἐστὶν ἡ εὐδαιμονία τῶν τιμίων καὶ τελείων ἔοικε δ οὕτως ἔχειν καὶ διὰ τὸ εἶναι ἀρχή ταύτης γὰρ χάριν τὰ λοιπὰ πάντα πάντες πράττομεν τὴν ἀρχὴν δὲ καὶ τὸ αἴτιον τῶν ἀγαθῶν τίμιόν τι καὶ θεῖον τίθεμεν ἑκουσίῳ δὲ	ὧν εἶπεν ὅτι ἡ εὐδαι μονία τῶν τιμίων καὶ τελείων ἐστὶ καὶ διὰ τοῦτο τιμῆς ἀξία ἀλλ οὐκ ἐπαίνων οὐδ ἐγκωμίων Ἔοικε δ οὕτως ἔχειν καὶ διὰ τὸ εἶναι ἀρχή Δείκνυσι καὶ ἑτέρως τοῖς τιμίοις τὴν εὐδαιμονίαν συνταττομένην ἀρχὴ γάρ ἐστιν ὡς τελικὴ αἰτία διὰ γὰρ τὴν εὐδαιμονίαν τὰ λοιπὰ πάντα πράττομεν πάντες ἵν ἐκεῖνα κατορθοῦντες εἰς τὴν αὐτῆς προκόπτωμεν τελειότητα τὴν ἀρχὴν δὲ καὶ τὸ αἴτιον τῶν ἀγαθῶν τίμιον καὶ θεῖον ὁμολογοῦμεν τιμία ἄρα καὶ	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea I	
tlg0086.tlg010	6/#1	ancient_classical	4031.002	/43#2	11th_12th	0.0694	13	27	λέγεται καὶ ἐν τῷ τί ἐστι καὶ ἐν τῷ ποιῷ καὶ ἐν τῷ πρός τι τὸ δὲ καθ αὑτὸ καὶ ἡ οὐσία πρότερον τῇ φύσει τοῦ πρός τι παραφυάδι γὰρ τοῦτ ἔοικε καὶ συμβεβηκότι τοῦ ὄντος ὥστ οὐκ ἂν	εἶναι ἀλλ ἢ μόνη ἡ οὐσία καὶ ἐν τῷ ποιῷ καὶ ἐν τῷ πρός τι ἠρκέσθη δὲ ταῖς τρισὶ ταύταις κατηγορίαις ὡς ἱκαναῖς οὔσαις δηλῶσαι τὸ ἐπαγόμενον ἐπιφέρει γὰρ τὸ δὲ καθ αὑτὸ καὶ ἡ οὐσία πρότερον τῇ φύσει τοῦ πρός τι τὸ δὲ καθ αὑτὸ ἐνταῦθα οὐκ ἐπὶ τοῦ οὐσιώ δους ἀλλ ἐπὶ τοῦ μὴ ἐν σχέσει παρέλαβεν ἅπαν γὰρ πρός τι ἐν σχέσει τὰ δὲ μὴ πρός τι οὐχ ὡς ἐν σχέσει ὄντα προφέρεται οὐδ ὡς πρὸς ἕτερον λεγόμενα ἀλλ ὡς καθ ἑαυτὰ θεωρούμενα ἡ δὲ κατασκευὴ τῆς ἐλάσσονος προτάσεως οὕτω συνίσταται πᾶν τὸ καθ ἑαυτὸ λαμβανόμενον πρότερον τῇ φύσει τοῦ πρὸς ἕτερον ἡ οὐσία καὶ τὸ ποιὸν καθ ἑαυτὸ λαμβάνεται τὸ δὲ πρός τι πρὸς ἕτερον ἡ οὐσία ἄρα καὶ τὸ ποιὸν πρότερα τῇ φύσει τοῦ πρός τι Παραφυάδι γὰρ τοῦτ ἔοικε Καὶ τοῦτο κατασκευαστικὸν τοῦ τὸ	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea I	
tlg0086.tlg010	7/#2	ancient_classical	4031.002	/61#2	11th_12th	0.07	15	19	δ ἄριστον τέλειόν τι φαίνεται ὥστ εἰ μέν ἐστιν ἕν τι μόνον τέλειον τοῦτ ἂν εἴη τὸ ζητούμενον εἰ δὲ πλείω τὸ τελειότατον τούτων τελειότερον δὲ λέγομεν τὸ καθ αὑτὸ διωκτὸν τοῦ δι ἕτερον	τὸ τελειότατον ἐν ἀνθρώποις ἀγαθόν ἐπιφέρει εἰ μέν ἐστιν ἕν τι μόνον τέλειον τοῦτ ἂν εἴη τὸ ζητούμενον εἰ δὲ πλείω φησίν εὑρεθῇ τὰ δι αὑτὰ αἱρετά ὡς δοκεῖν πάντα τέλεια ἀλλ ἔσται τι ἐξ ἀνάγκης ἓν τῶν λοιπῶν τελειότατον ὃ καὶ ἑρμηνεύων τί ἐστι φησί Τελειότερον δὲ λέγομεν τὸ	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea I	
tlg0086.tlg010	8/#1	ancient_classical	4031.002	/79#1	11th_12th	0.0431	8	16	δὲ καὶ ὅτι πράξεις τινὲς λέγονται καὶ ἐνέργειαι τὸ τέλος οὕτω γὰρ τῶν περὶ ψυχὴν ἀγαθῶν γίνεται καὶ οὐ τῶν ἐκτός συνᾴδει δὲ τῷ λόγῳ καὶ τὸ εὖ ζῆν καὶ τὸ εὖ πράττειν τὸν εὐδαίμονα	γὰρ καὶ τὸ τέλος εἴη ἂν τῶν περὶ ψυχὴν ἀγαθῶν καὶ οὔτε τῶν σωματικῶν οὔτε τῶν ἐκτός εἰ γὰρ ἐνέργειαι καὶ πράξεις τὸ τέλος πᾶσαι δὲ αἱ πράξεις καὶ ἐνέργειαι τῶν περὶ ψυχήν τὸ τέλος ἄρα τῶν περὶ ψυχήν ἐστιν ἀγαθῶν διαφέρει δὲ τοῦτο τοῦ πρὸ αὐτοῦ ὅτι ἐν ἐκείνῳ μὲν τὸ καλῶς εἰρῆσθαι ψυχῆς ἐνέργειαν τὴν εὐδαιμονίαν εἶναι συνέστησεν ἐνταῦθα δὲ τὸ ὀρθῶς λέγεσθαι πράξεις εἶναι καὶ ἐνεργείας τὸ τέλος τὸ δὲ τινὲς προσέθηκεν ὅτι οὐχ ἁπλῶς πράξεις καὶ ἐνέργειαι τὸ τέλος ἀλλὰ ποιαί ἤτοι κατ ἀρετὴν καὶ ἀγαθαί συνᾴδει δὲ τῷ λόγῳ καὶ τὸ εὖ ζῆν ἐκ τῶν φιλοσοφούντων τὸ	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea I	
tlg0086.tlg010	8/#2	ancient_classical	4031.002	/80#1	11th_12th	0.0669	8	19	μεθ ἡδονῆς ἢ οὐκ ἄνευ ἡδονῆς ἕτεροι δὲ καὶ τὴν ἐκτὸς εὐετηρίαν συμπαραλαμβάνουσιν τούτων δὲ τὰ μὲν πολλοὶ καὶ παλαιοὶ λέγουσιν τὰ δὲ ὀλίγοι καὶ ἔνδοξοι ἄνδρες οὐδετέρους δὲ τούτων εὔλογον διαμαρτάνειν	ἢ πρὸς αὐτὴν ἐπιπολαιό τερον ἔχοντα Ἕτεροι δὲ καὶ τὴν ἐκτὸς εὐετηρίαν Τοῦτο οὐχ ὡς ἐν τῷ ὁρισμῷ καὶ αὐτὸ παραληφθὲν εἶπεν ἀλλ ὅτι καὶ οὗτοι τῷ λόγῳ οὐκ ἠναντιοῦντο παραλαμβάνοντες μὲν καὶ τὰ εἰρημένα σὺν αὐτοῖς δὲ καὶ τὴν ἐκτὸς εὐετηρίαν ὥς τι παραπλήρωμα τάττοντες δεῖ γὰρ καὶ αὐτῆς ἐνίοτε τῷ εὐδαίμονι ὡς συνεργοῦ πρὸς ἐνεργείας τινάς Τούτων δὲ τὰ μὲν πολλοὶ καὶ παλαιοὶ λέγουσι Τῶν περὶ εὐδαιμονίαν εἰρημένων τὰ μὲν πολλοὶ καὶ παλαιοὶ ἄνδρες φασί τὰ δὲ ὀλίγοι καὶ ἔνδοξοι τοῖς μὲν οὖν διὰ τὴν παλαιότητα	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea I	
tlg0086.tlg010	4/#2	ancient_classical	4031.002	/32#2	11th_12th	0.1031	16	17	γε ἀρκτέον ἀπὸ τῶν ἡμῖν γνωρίμων διὸ δεῖ τοῖς ἔθεσιν ἦχθαι καλῶς τὸν περὶ καλῶν καὶ δικαίων καὶ ὅλως τῶν πολιτικῶν ἀκουσόμενον ἱκανῶς ἀρχὴ γὰρ τὸ ὅτι καὶ εἰ	ἀρχάς Διὸ δεῖ τοῖς ἤθεσιν ἦχθαι καλῶς Ἐπεὶ ἀπὸ τῶν ἀγαθῶν πράξεων τὸν περὶ ἀρετῆς καὶ εὐδαιμονίας λόγον μέλλει συστήσασθαι αἱ δὲ πράξεις αἰτιαταὶ καὶ ὕστεραι τοῦτο δ οὐκ ἔστι τοῦ διότι ἀλλὰ τοῦ ὅτι ἀπόδειξις ἐκ τῶν προτέρων γὰρ τὸ διότι συνίστασθαι πέφυκε τὸ δὲ ἐκ τῶν ὑστέρων δεικνύμενον ὅτι ἔστι δείκνυται οὐ διότι ἔστι τὸ γὰρ διότι ἐστὶν ἀπόδοσις αἰτίας ἡ δ αἰτία προτέρα διὰ τοῦτό φησιν ὅτι δεῖ τοῖς ἔθεσιν ἦχθαι καλῶς τὸν περὶ καλῶν καὶ δικαίων καὶ ὅλως τῶν πολιτικῶν ἀκουσόμενον ἱκανῶς τουτέστι δεῖ γεγυμνασμένον εἶναι καὶ εἰθισμένον	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea I	
tlg0086.tlg010	7/#5	ancient_classical	4031.002	/69#2	11th_12th	0.0827	14	21	θετέον κυριώτερον γὰρ αὕτη δοκεῖ λέγεσθαι εἰ δ ἐστὶν ἔργον ἀνθρώπου ψυχῆς ἐνέργεια κατὰ λόγον ἢ μὴ ἄνευ λόγου τὸ δ αὐτό φαμεν ἔργον εἶναι τῷ γένει τοῦδε καὶ τοῦδε σπουδαίου ὥσπερ κιθαριστοῦ καὶ σπουδαίου κιθαριστοῦ	καὶ ὁμολογουμένῳ χρῆται τούτῳ καί φησιν εἰ δ ἐστὶν ἔργον ἀνθρώπου ψυχῆς ἐνέργεια κατὰ λόγον ἢ μὴ ἄνευ λόγου τὸ μὲν κατὰ λόγον περὶ τῆς οἰκεῖον ἐχούσης λόγον καὶ διανοουμένης ψυχῆς θέμενος τὸ δὲ μὴ ἄνευ λόγου περὶ τῆς λόγῳ ἐπιπειθοῦς καὶ γὰρ καὶ ἡ κατὰ τὸ πείθεσθαι λόγῳ τῆς αἰσθητικῆς ἐνέργεια μόνου ἀνθρώπου ἐνέρ γεια ὅτι μηδ ἁπλῶς τὸ ἐνεργεῖν καὶ κατὰ ταῦτα δεῖ τὸ εὔδαιμον εἶναι τίθεσθαι ἀλλὰ καὶ τὸ εὖ δείκνυσι πάλιν ἀπὸ τῶν τεχνῶν πρῶτον μὲν καθόλου εἶτα καὶ παραδείγματι χρώμενος τὸ αὐτὸ γάρ φαμεν εἶναι τῷ γένει τοῦδε καὶ τοῦδε σπουδαίου τοῦτο καθόλου ὅτι ἐπὶ παντὸς οἱουδήποτε	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea I	
tlg0086.tlg010	10/#3	ancient_classical	4031.002	/95#1	11th_12th	0.0917	8	12	διὰ τὰς μεταβολάς καὶ διὰ τὸ μόνιμόν τι τὴν εὐδαιμονίαν ὑπειληφέναι καὶ μηδαμῶς εὐμετάβολον τὰς δὲ τύχας πολλάκις ἀνακυκλεῖσθαι περὶ τοὺς αὐτούς δῆλον γὰρ ὡς εἰ συνακολουθοίημεν ταῖς τύχαις τὸν αὐτὸν εὐδαίμονα καὶ πάλιν ἄθλιον	τῶν τυχῶν καὶ διὰ τὸ ὑπολαβεῖν μόνιμόν τι τὴν εὐδαιμονίαν καὶ οὐκ εὐμετάβολον τοιαύτη δὲ δοκεῖ ἡ εὐδαιμονία διὰ τὸ τέλος εἶναι τῶν ἀρετῶν καὶ τῶν κατ αὐτὰς πράξεων ἕξεις δὲ ὑπάρ χειν τὰς ἀρετάς καθ ἃς διὰ παντὸς ζῶντες οἱ σπουδαῖοι καὶ ἐνεργοῦντες οὐδέποτε εἰς λήθην αὐτῶν ἔρχονται αἱ δὲ τύχαι τοσοῦτον εὐμετάβολοι ὡς περὶ τοὺς αὐτοὺς πολλάκις ἀνακυκλεῖσθαι ἐνδέχεται γὰρ τὸν αὐτὸν ἀπὸ τοῦ εὖ ἔχειν τῆς τύχης ἐπὶ τὸ κακῶς μεταβάλλεσθαι καὶ αὖ ἀπὸ τοῦ κακοῦ εἰς τὸ εὖ καὶ τοῦτο πολλάκις Δῆλον γὰρ ὡς εἰ συνακολουθοίημεν ταῖς τύχαις Ἑκατέρωθεν ἐνταῦθα τὴν ἀπορίαν συνίστησιν ἢ	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea I	
tlg0086.tlg010	13/#1	ancient_classical	4031.002	/110#1	11th_12th	0.0708	8	23	ἀνθρώπινον ἐζητοῦμεν καὶ τὴν εὐδαιμονίαν ἀνθρωπίνην ἀρετὴν δὲ λέγομεν ἀνθρωπίνην οὐ τὴν τοῦ σώματος ἀλλὰ τὴν τῆς ψυχῆς καὶ τὴν εὐδαιμονίαν δὲ ψυχῆς ἐνέργειαν λέγομεν εἰ δὲ ταῦθ οὕτως ἔχει δῆλον ὅτι δεῖ τὸν πολιτικὸν εἰδέναι πως τὰ περὶ ψυχῆς ὥσπερ καὶ τὸν ὀφθαλμοὺς θεραπεύσοντα καὶ πᾶν τὸ σῶμα	Ἀρετὴν δὲ λέγομεν ἀνθρωπίνην οὐ τὴν τοῦ σώματος Ἐπεὶ ἔστι τις καὶ ἀρετὴ σώματος ἔστι δὲ καὶ ψυχῆς ὑγεία γὰρ καὶ κάλλος καὶ εὐαισθησία καὶ ῥώμη σώματος ἀρεταί ὥσπερ δικαιοσύνη σωφροσύνη φρόνησις ἀνδρεία ψυχῆς περὶ δὲ τῶν ψυχικῶν ὁ λόγος ἐνταῦθα ἀρετῶν ἃς κατορθοῖ ὡς ὀργάνῳ χρώμενος τῷ σώματι διὰ τοῦτο δέον φησὶν εἶναι τὸν πολιτικὸν εἰδέναι πως τὰ περὶ ψυχῆς ὅτι δὲ περὶ ψυχικῆς ἀρετῆς ὁ λόγος αὐτῷ ἐντεῦθεν δῆλον ποιεῖται καὶ ἐκ τοῦ τὴν εὐδαιμονίαν ψυχῆς εἰρῆσθαι ἐνέργειαν τῷ δὲ εἰδέναι τὸ πως ἐπιφέρει διότι οὐχ ἁπλῶς ἐνταῦθα παραδίδωσι περὶ ψυχῆς ἀλλ ὅσον χρεία πρὸς τὰ προκείμενα ὅτι δὲ δεῖ τὸν πολιτικὸν εἰδέναι περὶ ψυχῆς ἀπὸ τῆς περὶ τὸ σῶμα ἰατρικῆς συνίστησι λέγων ὥσπερ καὶ τὸν ὀφθαλμὸν θεραπεύσοντας καὶ πᾶν σῶμα εἰ γὰρ οἱ τὰ σώματα	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea I	
tlg0086.tlg010	2/#1	ancient_classical	4031.002	/15#3	11th_12th	0.1377	16	16	δ ἡ πολιτικὴ φαίνεται τίνας γὰρ εἶναι χρεὼν τῶν ἐπιστημῶν ἐν ταῖς πόλεσι καὶ ποίας ἑκάστους μανθάνειν καὶ μέχρι τίνος αὕτη διατάσσει ὁρῶμεν δὲ καὶ τὰς ἐντιμοτάτας τῶν	δὲ ἡ πολιτική Τίνας γάρ φησιν εἶναι χρεὼν τῶν ἐπιστημῶν ἐν ταῖς πόλεσι καὶ ποίας ἑκάστους μανθάνειν καὶ μέχρι τίνος αὕτη διατάττει Εἰ γὰρ τὸ εἶναι ἢ μὴ εἶναι ἁπλῶς τάσδε ἢ τάσδε τὰς ἐπιστήμας ἐν ταῖς πόλεσι καὶ ποίας ὑπὸ ποίων μανθάνεσθαι αὕτη διορίζεται καὶ	Aristotle	Eustratius of Nicaea	Ethica Nicomachea	In Ethica Nicomachea I	
